LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM
0.045664749368703676,0.13570608352309999,-0.00026471215131952875,0.1615723957888424,-0.0003181578905269105,0.19963591823567484,-0.00678405049318167,0.13215425801332326,0.09715145935990878,0.27943610451638023,0.05869054710502481,0.2430151266234151,0.059043128006067584,0.09270995208872508,0.16210767921736124,0.19880842711090085,0.12624774178752046,0.16806875243549566,-0.00022761350712272214,0.1182621669365556,0.047095979807142536,0.17524315545615876,0.0894631584040247,0.2015781610818087,0.07363502337718679,0.11260337489591424,-0.04345956180611603,0.11544951830490037,0.05290362841662901,0.05215850045085995,0.11048640575098229,0.2224850962521571,-0.0020538284602007323,0.21091849609837585,0.14499925793741286,0.12024252776926349,-0.05333131429387185,0.10386679542108788,0.0013501230795012983,0.11729150866658863,0.004071824438583148,0.1406395241472149,0.09029323920888611,0.15358140706902465,0.1031714260353108,0.18874380470407562,0.05011064215599726,0.23859835509413474,0.00570396104606877,0.16276515711240133,0.0486300294359989,0.16182138271185514,0.28144913421121515,0.37577224683056865,0.19259103522059315,0.34493312329955356,0.221936108139087,0.34204165617398824,0.14408124582457407,0.29404927794601693,0.23601031540471787,0.2639864272358068,0.23027766425347987,0.4118017616473395,0.25142135581081876,0.27870775999612996,0.20170581946159913,0.3612026567013838,0.2495851307000487,0.3327582626064123,0.1805312036358224,0.3619479776148157,0.21327517992872336,0.2797404643104818,0.2967357275157112,0.3897816332535066,0.3079310457092034,0.3910445126256019,0.20049614146587108,0.34152455498471995,0.25319076513644784,0.4563057462146246,0.2267473543822545,0.40240212961744815,0.2934201847292126,0.40419273517491494,0.1404233133753973,0.34970487019506147,0.26228400173291394,0.30247695310653033,0.20712060436874744,0.29549609001220534,0.2066258081614194,0.4447968004095451,0.3045544855119416,0.3857486395539263,0.2974189950667449,0.44173114103696154,0.2146644629161938,0.412985829186147,0.33861987985445446,0.4001827978087494,0.2381238785006877,0.3626126419016976
0.11445497363924355,0.20038737329662754,0.09346644652869811,0.08442502413611744,0.11258638153537807,0.10275411823249193,0.043674098872721605,0.06366363428960647,0.06322418472469073,0.16396278014198865,0.049673466776742385,0.12826231740342,0.04522413941690772,0.06235281702815875,0.13372094645250127,0.1850962666201076,0.1628485338398389,0.19426876140474028,0.05363856876890246,0.057230604352302476,0.049979986404740544,0.09690781205077921,0.14194212316069899,0.11127820932265868,0.06564542627202602,0.14951565178374793,0.06691696960948729,-0.04723329341563536,0.047803808938047566,0.0009463175218183467,0.12421365307743981,0.19177954127028116,0.08108476371727161,0.09761770234801237,0.16207031987740156,0.14339985510362027,0.011074607886804384,0.00963148728186234,0.048888790149680075,0.000874555057883683,0.08544596330736824,0.05137399772675583,0.11667003356242081,0.11046458828864025,0.03393694479423659,0.18039490185630735,0.00010648933297942748,0.08613180497320372,0.1366669012436819,0.0001240828865899328,0.08179834087559641,0.09702443643848346,0.27321458383101865,0.38663365009158374,0.20454863090945005,0.3470324524739247,0.26130289033087406,0.27949259764257156,0.2014990800354722,0.26819126300326207,0.28816074939169967,0.34045412982986695,0.3054217038403822,0.348409074471945,0.3288448753268909,0.35408776092189775,0.22002031904080624,0.39152467520863343,0.2513363766298725,0.3484882611128215,0.20869163347572803,0.31777658566582934,0.32482833335264694,0.36130690576088303,0.3132195738695125,0.41699046987408894,0.3135285896948493,0.4420129098681561,0.2493913748836583,0.3106467973304274,0.2560001766313152,0.32874730515645667,0.28093840262173625,0.3290345272319198,0.3247459498183819,0.4411317586752247,0.2171813319827537,0.289183160714098,0.3033603215100243,0.277138373313747,0.25876848878656583,0.29967854398866295,0.24914133390043428,0.30142532174997444,0.30207135577499433,0.3663674197494003,0.40352767193491607,0.36239717011296047,0.30963588718554397,0.21018698789958798,0.33237801640942183,0.4639607910641775,0.2792703060467579,0.3432919557164841
0.045664749368703676,0.13570608352309999,-0.00026471215131952875,0.1615723957888424,-0.0003181578905269105,0.19963591823567484,-0.00678405049318167,0.13215425801332326,0.09715145935990878,0.27943610451638023,0.05869054710502481,0.2430151266234151,0.059043128006067584,0.09270995208872508,0.16210767921736124,0.19880842711090085,0.12624774178752046,0.16806875243549566,-0.00022761350712272214,0.1182621669365556,0.047095979807142536,0.17524315545615876,0.0894631584040247,0.2015781610818087,0.07363502337718679,0.11260337489591424,-0.04345956180611603,0.11544951830490037,0.05290362841662901,0.05215850045085995,0.11048640575098229,0.2224850962521571,-0.0020538284602007323,0.21091849609837585,0.14499925793741286,0.12024252776926349,-0.05333131429387185,0.10386679542108788,0.0013501230795012983,0.11729150866658863,0.004071824438583148,0.1406395241472149,0.09029323920888611,0.15358140706902465,0.1031714260353108,0.18874380470407562,0.05011064215599726,0.23859835509413474,0.00570396104606877,0.16276515711240133,0.0486300294359989,0.16182138271185514,0.28144913421121515,0.37577224683056865,0.19259103522059315,0.34493312329955356,0.221936108139087,0.34204165617398824,0.14408124582457407,0.29404927794601693,0.23601031540471787,0.2639864272358068,0.23027766425347987,0.4118017616473395,0.25142135581081876,0.27870775999612996,0.20170581946159913,0.3612026567013838,0.2495851307000487,0.3327582626064123,0.1805312036358224,0.3619479776148157,0.21327517992872336,0.2797404643104818,0.2967357275157112,0.3897816332535066,0.3079310457092034,0.3910445126256019,0.20049614146587108,0.34152455498471995,0.25319076513644784,0.4563057462146246,0.2267473543822545,0.40240212961744815,0.2934201847292126,0.40419273517491494,0.1404233133753973,0.34970487019506147,0.26228400173291394,0.30247695310653033,0.20712060436874744,0.29549609001220534,0.2066258081614194,0.4447968004095451,0.3045544855119416,0.3857486395539263,0.2974189950667449,0.44173114103696154,0.2146644629161938,0.412985829186147,0.33861987985445446,0.4001827978087494,0.2381238785006877,0.3626126419016976
0.11445497363924355,0.20038737329662754,0.09346644652869811,0.08442502413611744,0.11258638153537807,0.10275411823249193,0.043674098872721605,0.06366363428960647,0.06322418472469073,0.16396278014198865,0.049673466776742385,0.12826231740342,0.04522413941690772,0.06235281702815875,0.13372094645250127,0.1850962666201076,0.1628485338398389,0.19426876140474028,0.05363856876890246,0.057230604352302476,0.049979986404740544,0.09690781205077921,0.14194212316069899,0.11127820932265868,0.06564542627202602,0.14951565178374793,0.06691696960948729,-0.04723329341563536,0.047803808938047566,0.0009463175218183467,0.12421365307743981,0.19177954127028116,0.08108476371727161,0.09761770234801237,0.16207031987740156,0.14339985510362027,0.011074607886804384,0.00963148728186234,0.048888790149680075,0.000874555057883683,0.08544596330736824,0.05137399772675583,0.11667003356242081,0.11046458828864025,0.03393694479423659,0.18039490185630735,0.00010648933297942748,0.08613180497320372,0.1366669012436819,0.0001240828865899328,0.08179834087559641,0.09702443643848346,0.27321458383101865,0.38663365009158374,0.20454863090945005,0.3470324524739247,0.26130289033087406,0.27949259764257156,0.2014990800354722,0.26819126300326207,0.28816074939169967,0.34045412982986695,0.3054217038403822,0.348409074471945,0.3288448753268909,0.35408776092189775,0.22002031904080624,0.39152467520863343,0.2513363766298725,0.3484882611128215,0.20869163347572803,0.31777658566582934,0.32482833335264694,0.36130690576088303,0.3132195738695125,0.41699046987408894,0.3135285896948493,0.4420129098681561,0.2493913748836583,0.3106467973304274,0.2560001766313152,0.32874730515645667,0.28093840262173625,0.3290345272319198,0.3247459498183819,0.4411317586752247,0.2171813319827537,0.289183160714098,0.3033603215100243,0.277138373313747,0.25876848878656583,0.29967854398866295,0.24914133390043428,0.30142532174997444,0.30207135577499433,0.3663674197494003,0.40352767193491607,0.36239717011296047,0.30963588718554397,0.21018698789958798,0.33237801640942183,0.4639607910641775,0.2792703060467579,0.3432919557164841
0.1656823531892556,0.11869986623727513,0.16312359904209403,0.16157301118822184,0.14689198621126143,0.19853151243998415,0.11429916674501311,0.134482764116004,0.1555700945154555,0.2716600558115609,0.13388468605971332,0.24298984230757215,0.04194758390864895,0.12696194562176558,0.21632344911094842,0.19326860789349523,0.24785941298913527,0.20317781122496004,0.10200156586197318,0.11753354346078329,0.0878818349694386,0.17288726069837657,0.17008375082206534,0.21748112408916442,0.1387561650127732,0.12354171099269301,0.15282298313931192,0.11578524584546646,0.04780411424307292,0.05452248011814654,0.21525729765924423,0.21939907635409348,0.15177616150196566,0.20983543877356972,0.19308352628532913,0.17056785895333185,0.05029093286035682,0.0991804777645729,0.13215156547288803,0.11653155588680247,0.08421887105411545,0.14253466168972814,0.1734695944242859,0.16189679602328094,0.16175906132812098,0.19067597495796748,0.17127015391867756,0.2386509803379345,0.21150398546788057,0.15774566246519198,0.14518855583172102,0.16640461061007772,0.29794347895444306,0.5173848546242714,0.2580394804042541,0.3685684395065817,0.2886830807925009,0.370472668946888,0.303019359838789,0.3689102873302142,0.20011747433613494,0.3234625729360569,0.26194200040966287,0.4965202934253488,0.2510295736682839,0.3578836619974253,0.13968433986656964,0.42029140561539075,0.29022521741248003,0.39880480159239345,0.18807124961647267,0.3570316860633073,0.2137312528197606,0.3088957284448539,0.2406406163017666,0.3764294168051054,0.22956479784523104,0.34728412809116094,0.16356411138366986,0.4420429105413773,0.24465162451200512,0.39125439806759343,0.19493206369875926,0.49411288185050034,0.31730180180027845,0.39861521683189716,0.14918561936607155,0.4452981729049129,0.2102656244507558,0.237050014905839,0.14601158010310983,0.3067004188200104,0.25606888950414886,0.44457978072398674,0.2238691943285377,0.413023423402361,0.3237620254588701,0.47770941146351453,0.37873097809821904,0.4464783042733392,0.2049011743945419,0.40231451112309663,0.23903746437461265,0.39644477561149705
0.11654908025911656,0.20414030573615155,0.09346644561334783,0.0844234921820467,0.11285646297983855,0.10501215597421781,0.04457327156195982,0.06544442099829473,0.06309041923842743,0.16680883020705467,0.0496734681136208,0.12825243609876869,0.042509821265694796,0.11712249793347135,0.1337171051045305,0.1798656416983782,0.16401660600251297,0.24347437852942413,0.03635919271904071,0.05805787996363278,0.04890309090425296,0.09456645536677674,0.13705136172167187,0.13280465420581158,0.06572612876570515,0.1465242905485209,0.06600840312413024,-0.04650295969416826,0.04780442568201597,0.000970643315253457,0.12421339498089674,0.19177014956430513,0.08107962083179283,0.09766546454436877,0.1545933038493899,0.17774329551992807,0.01107470875052707,0.00962347959060962,0.04765811405981741,0.001136212423112229,0.046138779711204746,0.03751462469755379,0.11963572761749758,0.11684634649577742,0.03965901389993829,0.18498735837956107,0.00010645063399111835,0.08613323995333091,0.1342822547207076,-0.00022764372465289523,0.07922986608446517,0.1033663060203012,0.24894427145459608,0.4292839622224694,0.20038400596454486,0.33243326775616744,0.2283438891970476,0.24949883573024653,0.1879524464153096,0.24937199614636452,0.20579509413816488,0.39860734193347297,0.19560514991161498,0.3678089464612358,0.2331331811220973,0.40246466827189403,0.1321055918888502,0.3461090404763927,0.204823708637776,0.32716740973066016,0.11800631873467848,0.2773573444162681,0.2325245813239065,0.33116477240651204,0.2166573597692837,0.39393662591656614,0.17102809329017649,0.3872976028450348,0.14736737587993876,0.38265558448079184,0.0896125361074544,0.22053493017598605,0.167557434412324,0.3820041351592077,0.2240135485340363,0.43833222448766196,0.08239216675872874,0.3541521148980942,0.20820640218781042,0.19240701606574662,0.17526424805061003,0.2967797906926892,0.1974360572510628,0.28820154534496595,0.21927737608632247,0.36061680515107797,0.31415135556265583,0.3460507371687273,0.3457615559433867,0.22536429832677393,0.18132443072712653,0.4136387741501871,0.19710672717398012,0.33572959081660764
0.1656823531892556,0.11869986623727513,0.16312359904209403,0.16157301118822184,0.14689198621126143,0.19853151243998415,0.11429916674501311,0.134482764116004,0.1555700945154555,0.2716600558115609,0.13388468605971332,0.24298984230757215,0.04194758390864895,0.12696194562176558,0.21632344911094842,0.19326860789349523,0.24785941298913527,0.20317781122496004,0.10200156586197318,0.11753354346078329,0.0878818349694386,0.17288726069837657,0.17008375082206534,0.21748112408916442,0.1387561650127732,0.12354171099269301,0.15282298313931192,0.11578524584546646,0.04780411424307292,0.05452248011814654,0.21525729765924423,0.21939907635409348,0.15177616150196566,0.20983543877356972,0.19308352628532913,0.17056785895333185,0.05029093286035682,0.0991804777645729,0.13215156547288803,0.11653155588680247,0.08421887105411545,0.14253466168972814,0.1734695944242859,0.16189679602328094,0.16175906132812098,0.19067597495796748,0.17127015391867756,0.2386509803379345,0.21150398546788057,0.15774566246519198,0.14518855583172102,0.16640461061007772,0.29794347895444306,0.5173848546242714,0.2580394804042541,0.3685684395065817,0.2886830807925009,0.370472668946888,0.303019359838789,0.3689102873302142,0.20011747433613494,0.3234625729360569,0.26194200040966287,0.4965202934253488,0.2510295736682839,0.3578836619974253,0.13968433986656964,0.42029140561539075,0.29022521741248003,0.39880480159239345,0.18807124961647267,0.3570316860633073,0.2137312528197606,0.3088957284448539,0.2406406163017666,0.3764294168051054,0.22956479784523104,0.34728412809116094,0.16356411138366986,0.4420429105413773,0.24465162451200512,0.39125439806759343,0.19493206369875926,0.49411288185050034,0.31730180180027845,0.39861521683189716,0.14918561936607155,0.4452981729049129,0.2102656244507558,0.237050014905839,0.14601158010310983,0.3067004188200104,0.25606888950414886,0.44457978072398674,0.2238691943285377,0.413023423402361,0.3237620254588701,0.47770941146351453,0.37873097809821904,0.4464783042733392,0.2049011743945419,0.40231451112309663,0.23903746437461265,0.39644477561149705
0.11654908025911656,0.20414030573615155,0.09346644561334783,0.0844234921820467,0.11285646297983855,0.10501215597421781,0.04457327156195982,0.06544442099829473,0.06309041923842743,0.16680883020705467,0.0496734681136208,0.12825243609876869,0.042509821265694796,0.11712249793347135,0.1337171051045305,0.1798656416983782,0.16401660600251297,0.24347437852942413,0.03635919271904071,0.05805787996363278,0.04890309090425296,0.09456645536677674,0.13705136172167187,0.13280465420581158,0.06572612876570515,0.1465242905485209,0.06600840312413024,-0.04650295969416826,0.04780442568201597,0.000970643315253457,0.12421339498089674,0.19177014956430513,0.08107962083179283,0.09766546454436877,0.1545933038493899,0.17774329551992807,0.01107470875052707,0.00962347959060962,0.04765811405981741,0.001136212423112229,0.046138779711204746,0.03751462469755379,0.11963572761749758,0.11684634649577742,0.03965901389993829,0.18498735837956107,0.00010645063399111835,0.08613323995333091,0.1342822547207076,-0.00022764372465289523,0.07922986608446517,0.1033663060203012,0.24894427145459608,0.4292839622224694,0.20038400596454486,0.33243326775616744,0.2283438891970476,0.24949883573024653,0.1879524464153096,0.24937199614636452,0.20579509413816488,0.39860734193347297,0.19560514991161498,0.3678089464612358,0.2331331811220973,0.40246466827189403,0.1321055918888502,0.3461090404763927,0.204823708637776,0.32716740973066016,0.11800631873467848,0.2773573444162681,0.2325245813239065,0.33116477240651204,0.2166573597692837,0.39393662591656614,0.17102809329017649,0.3872976028450348,0.14736737587993876,0.38265558448079184,0.0896125361074544,0.22053493017598605,0.167557434412324,0.3820041351592077,0.2240135485340363,0.43833222448766196,0.08239216675872874,0.3541521148980942,0.20820640218781042,0.19240701606574662,0.17526424805061003,0.2967797906926892,0.1974360572510628,0.28820154534496595,0.21927737608632247,0.36061680515107797,0.31415135556265583,0.3460507371687273,0.3457615559433867,0.22536429832677393,0.18132443072712653,0.4136387741501871,0.19710672717398012,0.33572959081660764
0.09372274974577653,0.18580978132091017,0.06870094894020695,0.1556699378139844,0.10393199329104966,0.1473730596530331,0.0651604853765105,0.09314110384379994,0.10741469342566873,0.17123382290010278,0.11822917315108168,0.13373607649332334,0.057762326714184284,0.04352220581288313,0.1260513569327664,0.21907026006160635,0.17826423076012357,0.2636489944266918,-0.002587017565750215,0.10816437301270593,0.10672914715649316,0.08438385861343604,0.13268568548571688,0.17283223930124336,0.09280194262712327,0.11330764630970588,-0.09370697453789271,0.1474956037154469,0.001223193605763486,0.0898177412822439,0.133112072197801,0.22143528672132667,0.0015367428225980526,0.1583164048439963,0.11907887350032793,0.20854534998796653,0.006424471927498904,0.04007802723007815,0.0006373101571468383,0.13856435533714695,0.030108929500003347,0.12263929957129509,0.10393589500209079,0.15408030506948453,0.11123721394416333,0.13801689727283475,0.08180944945233982,0.17166170423186408,0.00038258701316401305,0.22193452878843017,0.06978589922503824,0.1481791545446216,0.2713797565104282,0.3416815949997527,0.19200579261654918,0.3251000681087308,0.2263026306772783,0.3014343108545651,0.14348388872741527,0.29056047952393116,0.22951033687454642,0.2876293150108131,0.25440767582229556,0.40188404725903526,0.21897379150184598,0.33076623504643654,0.21045161771749304,0.281626001818309,0.2754780672965018,0.3762510709092465,0.17310135115105005,0.412199371064484,0.27350091236140145,0.24524302184285865,0.3102472119035593,0.3976427082481594,0.31328805376417607,0.4009762820488262,0.2035929315726853,0.35932729770246064,0.2086499621232689,0.421453871496419,0.19837389876943096,0.3154443814429243,0.3196091700029238,0.4326306571488199,0.17284055233852913,0.3763382664315954,0.33026041635178216,0.24578713236714253,0.252910529142474,0.24366324368595588,0.20739589396537667,0.3830861324646772,0.30931417882940226,0.30675394681782747,0.2627380211531824,0.4040293179526365,0.18033589372219985,0.3761172121495233,0.3607469746399389,0.3746076291233816,0.2439559803814294,0.3452893438207405
0.0530971455496219,0.16164157326959838,0.11234747049776066,-8.051020443754235e-05,0.11828239679034408,0.00108599082071394,0.0588825577568122,-0.01099347523405563,0.18462483041620437,0.14446318169196834,0.12728204328496887,0.06319407611932122,0.06264630724322658,0.060567367928604024,0.10312874641006073,0.13941848846596172,0.048790231425883714,0.09811423179617673,0.028040036533244772,0.0001639893330386543,0.10421420940206638,0.051465398997932205,0.16181488474768765,0.09352171285167406,0.07502355159473455,0.0415668648485255,0.08874524417703385,0.12195576424169031,0.053770655399310106,0.0529369900157174,0.10850398780973611,0.12134665032118454,0.08778230842929252,0.12489758964601962,0.05052304636664877,0.11607621504895008,0.05391434095157848,-0.053604264873355824,0.0027461578198963634,0.05223287694167736,0.053543897247487995,0.04810302141607695,0.10699800915721881,0.09636715115283893,0.012465056707182667,0.17297288243685643,0.10318051582769479,0.055979897486590026,0.08875179191339973,-0.006432396670705154,0.08196397693836387,0.06987845071394248,0.2666470740407565,0.3284161563712235,0.2198243626697653,0.24530090317256886,0.27530868542808146,0.21899252790007104,0.2039679524973991,0.2374138165419554,0.297568354753297,0.28400976933959915,0.3339299301972672,0.30897737034218065,0.2602082484613794,0.30383210955672213,0.270593085014155,0.38320207844400533,0.20839465013707917,0.34427896674733033,0.2521645229063125,0.2686838572498957,0.33467168400940606,0.28256124665877164,0.38121716120976984,0.4136055090141037,0.33014703232057674,0.3793589429466629,0.29258496416629115,0.32680975683942426,0.287221273310873,0.3247560989755139,0.285013487455631,0.28926629656781827,0.28583458985014754,0.33466004097057334,0.217335634287183,0.24862929274670376,0.32341558882727584,0.2534391820483708,0.25933681994920343,0.28796852451173305,0.17975738613753675,0.30125578539715825,0.32206378893891197,0.3316599917064598,0.3728361848554023,0.3548998242959468,0.3045958350206312,0.2705725680371928,0.3671599236701883,0.4046356357220906,0.28527192880458085,0.30908745008416305
