gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
0.4023803240771822,0.41633620958903333,0.5656132700090423,0.6132965008268787,0.6271147550990946,0.6900406908767008,0.6477749755426178,0.7076253406403179,0.6481252663054832,0.6926780427158096,0.6498215984754838,0.698356614574189,0.6546169017133262,0.6961132324069548,0.6527256717831615,0.7010075160333759,0.6520332097906554,0.6930689874523998,0.649935618978106,0.6946767410458978,0.6429869481469399,0.6930103530815205,0.6424321525509425,0.7048625159181998,0.6524169524182895,0.7109839903462182,0.6598815816843069,0.7151276393957454,0.6682307928203846,0.7189833304898887,0.6652138317344641,0.7245953517474527,0.66648604200316,0.7283582847591376,0.6569832027328354,0.7274891292677503,0.6580671088649231,0.7265356693713866,0.6664543319739304,0.7319613780255312,0.6644472411525137,0.7318961053448807,0.6533340048496296,0.7304584937398189,0.6461816529323664,0.7310883409740063,0.654523728312039,0.7367396866437623,0.6464655869706587,0.7357418262682736,0.6501422752285524,0.7304184208773428,0.661215688323281,0.7468754735708593,0.6576567419482463,0.7469223888983725,0.6632281390660343,0.7458419614728005,0.6652773341847342,0.7519621070433286,0.6660924695676436,0.751752403806752,0.6667960251906645,0.7477830504817494,0.662929680561943,0.7483861600220835,0.6521210698907816,0.7442344111572294,0.6547677319736869,0.7474310558005834,0.6404471615172804,0.7369572265396994,0.6345558600925435,0.7352254713773688,0.6254518141995267,0.731411640710663,0.6179503770031712,0.7239766735286617,0.6227482062529627,0.7190103645419568,0.6276526990270436,0.722802809277241,0.6253450622186602,0.7185494414069024,0.6255058828832333,0.7183079560847008,0.643553925266921,0.7344702661291929,0.6923663110760592,0.7731682373792953,0.7560402307463018,0.8233590296985759,0.77808350562751,0.8388827742837552,0.3433437587784487,0.4737864098258908
0.4097823492636294,0.3898381659598202,0.5647135815787533,0.5822117863530816,0.6445428909765059,0.669205880564895,0.664888453016779,0.6895751687219002,0.6687957818306248,0.6651710475143625,0.6682471890388382,0.6678467952251105,0.6726394170025976,0.6715748142964173,0.6674410409032281,0.6799966218723806,0.6616463269642172,0.6759009583019305,0.6584549959447399,0.6770897690157281,0.6474922554266145,0.6730097688311206,0.6494725202569005,0.6838674181968879,0.6603038749565497,0.6995184337799383,0.6646830980133493,0.7045197566697249,0.6626871622138706,0.7183091575476981,0.6584035782867178,0.7279991268281062,0.6580292646591778,0.7252388419827237,0.6464511436264223,0.7210342769417895,0.6436314032446532,0.7193061496894126,0.6419700716537948,0.7281571788759856,0.6390129082200784,0.7263714010918254,0.6279577540448636,0.7181863444284293,0.6219976206383747,0.7166838912945699,0.6341481876682444,0.7246281603613856,0.6287501057879611,0.7153088844303416,0.6254246369119378,0.7010248049308474,0.6344436740296143,0.7127286802984029,0.6330682525805762,0.7135964027145204,0.6398490346950737,0.7196217116317857,0.6413639650503143,0.7267903145268492,0.6390403801521396,0.7191918784057781,0.639198955998067,0.722059294809045,0.6301242863982445,0.7171894858891011,0.6143187868186867,0.7140943162546501,0.6149589602006659,0.7240003462360972,0.6013967721553723,0.7166156168778322,0.5935870716125645,0.7137598498936081,0.5873911970789543,0.7086173058012437,0.5840949815383641,0.7056516245467214,0.588637724640884,0.7062995041030329,0.5964729641086535,0.7095947681941792,0.5947372867366412,0.7051443913619482,0.5996375174799045,0.7010349327559207,0.6302880382885161,0.7024807542233401,0.6871943686455386,0.7320855394215495,0.7590359482421671,0.7746298880735608,0.7807291982253514,0.7851127599304465,0.34863494673671486,0.3072085693069348
0.4023803240771822,0.41633620958903333,0.5656132700090423,0.6132965008268787,0.6271147550990946,0.6900406908767008,0.6477749755426178,0.7076253406403179,0.6481252663054832,0.6926780427158096,0.6498215984754838,0.698356614574189,0.6546169017133262,0.6961132324069548,0.6527256717831615,0.7010075160333759,0.6520332097906554,0.6930689874523998,0.649935618978106,0.6946767410458978,0.6429869481469399,0.6930103530815205,0.6424321525509425,0.7048625159181998,0.6524169524182895,0.7109839903462182,0.6598815816843069,0.7151276393957454,0.6682307928203846,0.7189833304898887,0.6652138317344641,0.7245953517474527,0.66648604200316,0.7283582847591376,0.6569832027328354,0.7274891292677503,0.6580671088649231,0.7265356693713866,0.6664543319739304,0.7319613780255312,0.6644472411525137,0.7318961053448807,0.6533340048496296,0.7304584937398189,0.6461816529323664,0.7310883409740063,0.654523728312039,0.7367396866437623,0.6464655869706587,0.7357418262682736,0.6501422752285524,0.7304184208773428,0.661215688323281,0.7468754735708593,0.6576567419482463,0.7469223888983725,0.6632281390660343,0.7458419614728005,0.6652773341847342,0.7519621070433286,0.6660924695676436,0.751752403806752,0.6667960251906645,0.7477830504817494,0.662929680561943,0.7483861600220835,0.6521210698907816,0.7442344111572294,0.6547677319736869,0.7474310558005834,0.6404471615172804,0.7369572265396994,0.6345558600925435,0.7352254713773688,0.6254518141995267,0.731411640710663,0.6179503770031712,0.7239766735286617,0.6227482062529627,0.7190103645419568,0.6276526990270436,0.722802809277241,0.6253450622186602,0.7185494414069024,0.6255058828832333,0.7183079560847008,0.643553925266921,0.7344702661291929,0.6923663110760592,0.7731682373792953,0.7560402307463018,0.8233590296985759,0.77808350562751,0.8388827742837552,0.3433437587784487,0.4737864098258908
0.4097823492636294,0.3898381659598202,0.5647135815787533,0.5822117863530816,0.6445428909765059,0.669205880564895,0.664888453016779,0.6895751687219002,0.6687957818306248,0.6651710475143625,0.6682471890388382,0.6678467952251105,0.6726394170025976,0.6715748142964173,0.6674410409032281,0.6799966218723806,0.6616463269642172,0.6759009583019305,0.6584549959447399,0.6770897690157281,0.6474922554266145,0.6730097688311206,0.6494725202569005,0.6838674181968879,0.6603038749565497,0.6995184337799383,0.6646830980133493,0.7045197566697249,0.6626871622138706,0.7183091575476981,0.6584035782867178,0.7279991268281062,0.6580292646591778,0.7252388419827237,0.6464511436264223,0.7210342769417895,0.6436314032446532,0.7193061496894126,0.6419700716537948,0.7281571788759856,0.6390129082200784,0.7263714010918254,0.6279577540448636,0.7181863444284293,0.6219976206383747,0.7166838912945699,0.6341481876682444,0.7246281603613856,0.6287501057879611,0.7153088844303416,0.6254246369119378,0.7010248049308474,0.6344436740296143,0.7127286802984029,0.6330682525805762,0.7135964027145204,0.6398490346950737,0.7196217116317857,0.6413639650503143,0.7267903145268492,0.6390403801521396,0.7191918784057781,0.639198955998067,0.722059294809045,0.6301242863982445,0.7171894858891011,0.6143187868186867,0.7140943162546501,0.6149589602006659,0.7240003462360972,0.6013967721553723,0.7166156168778322,0.5935870716125645,0.7137598498936081,0.5873911970789543,0.7086173058012437,0.5840949815383641,0.7056516245467214,0.588637724640884,0.7062995041030329,0.5964729641086535,0.7095947681941792,0.5947372867366412,0.7051443913619482,0.5996375174799045,0.7010349327559207,0.6302880382885161,0.7024807542233401,0.6871943686455386,0.7320855394215495,0.7590359482421671,0.7746298880735608,0.7807291982253514,0.7851127599304465,0.34863494673671486,0.3072085693069348
0.4052606596581411,0.4003789591184951,0.557852208153645,0.5937309828605645,0.6425221688018863,0.6846747379171227,0.6620981355357195,0.7008908444798229,0.669755280550183,0.6858191906767134,0.669051683402562,0.6905568226452629,0.6705342295574951,0.6868476792040572,0.6668438393455841,0.6896185044017659,0.6595747566677401,0.6830415983892434,0.6575433675540348,0.6887094529282738,0.6564933058861017,0.6933424330351334,0.656368524124878,0.7041704474133001,0.6656709452360553,0.7149691912705409,0.6676151568930537,0.7185452809573895,0.6676235291056735,0.7240987326846547,0.665059403407056,0.7333909979049938,0.6604431229394542,0.7364241235792389,0.6465205600718702,0.7397986732193985,0.6366468523267071,0.7450862535117095,0.6302542074108191,0.7562996265392258,0.622378051784093,0.7610153252346642,0.6173184487689559,0.7700079020201015,0.6175905917474359,0.7726508569078427,0.6266137405786623,0.7740480196378163,0.6160973347335025,0.7679200589504435,0.6151257207359173,0.7606636210141288,0.6243905739629207,0.7619171366932111,0.6183224646877109,0.7580101731968074,0.62066152916026,0.7598088458296791,0.6203552067587986,0.7629710221175056,0.616636057999471,0.7578493637089142,0.6145647430114142,0.751850317082231,0.6091643495523014,0.752757245352192,0.5975836627640072,0.7528526548982605,0.5962178394465627,0.7538439116559835,0.5828363722215602,0.7425188611305598,0.5799168026559968,0.7360463366260621,0.575187735680826,0.7357969973905724,0.5663902232614146,0.7273214370926724,0.5645696921740492,0.724487542604208,0.571158651935023,0.7308438642382051,0.5655938123488886,0.7274824840737233,0.5732793075059653,0.7272115372582372,0.6036646626529143,0.738346240942727,0.6635728102201603,0.7700645736374859,0.7371979082270368,0.8179274107976494,0.7594159041657638,0.8286524067283378,0.3039362801131828,0.4344923515018475
0.40547419612587515,0.36882224601379987,0.5586498192653471,0.5651760389276819,0.6409727209698204,0.6656602815314706,0.6610898137880645,0.6822498324642222,0.66798571336726,0.6596892151586548,0.667584751412976,0.6607984480556287,0.6689721219720066,0.662659105795664,0.6641328488293741,0.66954576272103,0.6566799022172665,0.6669770174475255,0.6550356258232775,0.6754363607875908,0.6506875925983018,0.6763662048126305,0.6493274276960329,0.6910400521963934,0.6598348666298971,0.7107084711785024,0.6559872715203692,0.713609875206483,0.6488943270282425,0.7258815922721894,0.6405614096354669,0.7326441526593543,0.6339320010527995,0.7303868872484404,0.6173877055212161,0.7296403951949008,0.6090034347544523,0.7289251004211152,0.6075653004659937,0.7362165121008613,0.5998038431301348,0.7391805559708179,0.5941005985287432,0.7344389165591341,0.5883582168661827,0.731169756350737,0.5997713729403613,0.7335132199957836,0.5905850300372056,0.718359932663341,0.5861042482697929,0.69885599645104,0.590358830330653,0.6937761107521118,0.583076854729786,0.6895417250935824,0.59194941501858,0.6952072279835695,0.5927727320163532,0.6981640378587406,0.5867396341459931,0.6915994672687753,0.5887139079760587,0.6916407301500361,0.5828669934355586,0.6902924181104264,0.5702813422950717,0.6889674373105839,0.5718176350837861,0.6980281229983216,0.5612755959960262,0.6914991529555387,0.5568100147548721,0.6872376482638424,0.5515344470541351,0.6824625304519781,0.550803716635023,0.6814735742765532,0.5561596387074337,0.6898779831620077,0.5687907034164436,0.6969289360178136,0.5670494317197246,0.692702926717216,0.5767894030141321,0.69730878635924,0.6123306700680632,0.703841399846897,0.6747621525309705,0.7340065953645692,0.7472867391265853,0.7759577913138807,0.7654422556256315,0.7838375757616253,0.3063286387241365,0.2786421634036592
0.4052606596581411,0.4003789591184951,0.557852208153645,0.5937309828605645,0.6425221688018863,0.6846747379171227,0.6620981355357195,0.7008908444798229,0.669755280550183,0.6858191906767134,0.669051683402562,0.6905568226452629,0.6705342295574951,0.6868476792040572,0.6668438393455841,0.6896185044017659,0.6595747566677401,0.6830415983892434,0.6575433675540348,0.6887094529282738,0.6564933058861017,0.6933424330351334,0.656368524124878,0.7041704474133001,0.6656709452360553,0.7149691912705409,0.6676151568930537,0.7185452809573895,0.6676235291056735,0.7240987326846547,0.665059403407056,0.7333909979049938,0.6604431229394542,0.7364241235792389,0.6465205600718702,0.7397986732193985,0.6366468523267071,0.7450862535117095,0.6302542074108191,0.7562996265392258,0.622378051784093,0.7610153252346642,0.6173184487689559,0.7700079020201015,0.6175905917474359,0.7726508569078427,0.6266137405786623,0.7740480196378163,0.6160973347335025,0.7679200589504435,0.6151257207359173,0.7606636210141288,0.6243905739629207,0.7619171366932111,0.6183224646877109,0.7580101731968074,0.62066152916026,0.7598088458296791,0.6203552067587986,0.7629710221175056,0.616636057999471,0.7578493637089142,0.6145647430114142,0.751850317082231,0.6091643495523014,0.752757245352192,0.5975836627640072,0.7528526548982605,0.5962178394465627,0.7538439116559835,0.5828363722215602,0.7425188611305598,0.5799168026559968,0.7360463366260621,0.575187735680826,0.7357969973905724,0.5663902232614146,0.7273214370926724,0.5645696921740492,0.724487542604208,0.571158651935023,0.7308438642382051,0.5655938123488886,0.7274824840737233,0.5732793075059653,0.7272115372582372,0.6036646626529143,0.738346240942727,0.6635728102201603,0.7700645736374859,0.7371979082270368,0.8179274107976494,0.7594159041657638,0.8286524067283378,0.3039362801131828,0.4344923515018475
0.40547419612587515,0.36882224601379987,0.5586498192653471,0.5651760389276819,0.6409727209698204,0.6656602815314706,0.6610898137880645,0.6822498324642222,0.66798571336726,0.6596892151586548,0.667584751412976,0.6607984480556287,0.6689721219720066,0.662659105795664,0.6641328488293741,0.66954576272103,0.6566799022172665,0.6669770174475255,0.6550356258232775,0.6754363607875908,0.6506875925983018,0.6763662048126305,0.6493274276960329,0.6910400521963934,0.6598348666298971,0.7107084711785024,0.6559872715203692,0.713609875206483,0.6488943270282425,0.7258815922721894,0.6405614096354669,0.7326441526593543,0.6339320010527995,0.7303868872484404,0.6173877055212161,0.7296403951949008,0.6090034347544523,0.7289251004211152,0.6075653004659937,0.7362165121008613,0.5998038431301348,0.7391805559708179,0.5941005985287432,0.7344389165591341,0.5883582168661827,0.731169756350737,0.5997713729403613,0.7335132199957836,0.5905850300372056,0.718359932663341,0.5861042482697929,0.69885599645104,0.590358830330653,0.6937761107521118,0.583076854729786,0.6895417250935824,0.59194941501858,0.6952072279835695,0.5927727320163532,0.6981640378587406,0.5867396341459931,0.6915994672687753,0.5887139079760587,0.6916407301500361,0.5828669934355586,0.6902924181104264,0.5702813422950717,0.6889674373105839,0.5718176350837861,0.6980281229983216,0.5612755959960262,0.6914991529555387,0.5568100147548721,0.6872376482638424,0.5515344470541351,0.6824625304519781,0.550803716635023,0.6814735742765532,0.5561596387074337,0.6898779831620077,0.5687907034164436,0.6969289360178136,0.5670494317197246,0.692702926717216,0.5767894030141321,0.69730878635924,0.6123306700680632,0.703841399846897,0.6747621525309705,0.7340065953645692,0.7472867391265853,0.7759577913138807,0.7654422556256315,0.7838375757616253,0.3063286387241365,0.2786421634036592
0.40137503153366955,0.39964868454953856,0.5938817936658088,0.5611070765643639,0.6762658581777978,0.6436902005466176,0.6872212454430013,0.6602317220995247,0.6677283016809451,0.6627886150036622,0.672114749957501,0.6650550741000099,0.6782514684092439,0.6657966394219952,0.6815281521589698,0.6672699636044789,0.6715134564432653,0.6633365260497569,0.6711706773726389,0.6599809300550369,0.6687060207390897,0.658647784352336,0.6693118113021224,0.6602456540716442,0.6785062419074424,0.6733850375959547,0.6821102406637427,0.6796452279449277,0.7003362451263808,0.6793514677657009,0.6985792456170268,0.6781583854466453,0.6962417271327546,0.6759930135460115,0.6938861626378398,0.6690273722700745,0.7084325038568932,0.6661235060272447,0.7163651343351176,0.6677533604447834,0.7183348016134106,0.6634470679421378,0.7152356069186303,0.6480592313524148,0.7146861003431376,0.6428330875705537,0.7183019261557024,0.6554505410456949,0.7175579661868259,0.6538241025925863,0.7075206814818227,0.6492969680003792,0.71423624302954,0.6649921146689229,0.7120372231702484,0.6612214684397332,0.7124033975665359,0.6699188550418649,0.7100349614571091,0.6767285723802595,0.697200907175449,0.6834214701640662,0.6861499732574887,0.6885949102730334,0.6788292021399621,0.6927018762011767,0.6680066584121112,0.6930207545384318,0.6672109642241362,0.6956528481997362,0.6557766250356228,0.693513981162399,0.6491601577114023,0.6864378919901369,0.6359410253942819,0.6833115819857248,0.6240084470209041,0.6791286699634159,0.6220506934062239,0.6853056496443029,0.6259502828797218,0.6892355005518639,0.6280234961341711,0.6917841427854956,0.6345030474724245,0.6928465263211416,0.658621309522954,0.7106541282586358,0.7153292857629222,0.741645718693015,0.785669745761406,0.7891484664208349,0.8123011758378745,0.795080325324954,0.4454152531556948,0.3541816388654625
0.4251664706232634,0.3906310330791533,0.622657891104723,0.5598847962737532,0.6935181148135743,0.6297649354621389,0.6996281484105126,0.6436680020338971,0.6882540841627967,0.6431213038422067,0.694503217964397,0.6486403639774483,0.6953245789153042,0.6522024488265405,0.6963766255233875,0.6539017575802339,0.6844829681848694,0.6556838927524772,0.6892413157527626,0.6528663965103682,0.6853648660154459,0.6509512153923025,0.6864074934740868,0.6537184654143928,0.688107214588667,0.6595153463085955,0.6879877978562791,0.6717154578731441,0.6914928992732863,0.6842049582294742,0.6896045788757013,0.6919983335047898,0.6856471069735043,0.6874356502749011,0.6845667282773469,0.683836005279211,0.6978106738864625,0.6862319583859823,0.6999827505827677,0.6943701777695139,0.7011163147126266,0.6894514077726636,0.699830973369846,0.67356010011034,0.6963253058721158,0.6602609370600692,0.7008416083720972,0.6661191702116385,0.7048972940110394,0.6624891198445939,0.6993726794237722,0.6562215617040513,0.7125889886892061,0.6693039489030765,0.7178736207698991,0.6630530998607149,0.7162376258632941,0.6697939121325519,0.7181318602807456,0.6790050169338059,0.714962071439246,0.6815024678534249,0.7096234429919827,0.6870717011746303,0.7027265177790808,0.6875030959503637,0.6959430476425231,0.6847934001131599,0.6925977942900243,0.6924269134784641,0.6843177582930211,0.6880121671816896,0.6797692316171928,0.689158855495977,0.6701699868217194,0.6834258930798601,0.661141520722742,0.6795908941185337,0.6596914580527132,0.6886115262930304,0.6631613027793573,0.6859724359328926,0.6665784302873875,0.6863015232646018,0.671607912860993,0.677921663607882,0.6966914707640817,0.6812778848800531,0.7522836144706315,0.6991815706450556,0.8142264771038996,0.7317724965174883,0.8388963035300603,0.7260420247098656,0.4880331055994532,0.19309730923788676
