gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
0.4189170675836305,0.4082422605585754,0.5794213523537038,0.6185049949358858,0.6328732922987836,0.6957005539934151,0.6542982665309565,0.7167547690954782,0.6558988614424323,0.7039243956361837,0.6523630275960143,0.7054088128174546,0.653802666362299,0.6964444866676451,0.6496135905367372,0.6946613437550221,0.644407852548192,0.6819067636896369,0.6412236409564227,0.6824419640263779,0.6353216147776314,0.67673650643242,0.6368799652551402,0.6834187724549289,0.647330934546086,0.689371311259802,0.6473290882510798,0.6841800309001274,0.6477762461263327,0.6767792735088926,0.6391386935557445,0.6643497800797115,0.6401706635242738,0.6613363116716788,0.638073963114985,0.6625431829370145,0.6538361576439274,0.6677536560206139,0.6634440875214291,0.6844971664643013,0.670793197482669,0.6885444741978293,0.6618450387700838,0.6944362365002972,0.6607096917819972,0.6919619532108039,0.6712269603442264,0.7067211615196057,0.6639204583509478,0.7055194166632399,0.6682242011717655,0.7019095625399151,0.6856391049285812,0.7284566047416131,0.6818988497386805,0.73073462796075,0.6874925443574581,0.7297136505363843,0.6917667188313712,0.7361973054150087,0.69248469113247,0.738798788291515,0.687029910368307,0.7341086292529259,0.6832023531869925,0.7334794698152829,0.674439686208528,0.731457060034952,0.6748916477487066,0.729765283417192,0.665490211013064,0.725210087738198,0.6561113771024956,0.7214947787760749,0.6517141885590798,0.7216554633827242,0.6539115156562167,0.7213808165958479,0.6488766481331412,0.7111153478847145,0.6578147148584529,0.7190143159891051,0.6606101567424236,0.7204845220725252,0.6684126192711188,0.725579434084726,0.6930596101105059,0.7506168337771016,0.7350079446624506,0.7884368932938313,0.7837061939310438,0.8308484269618719,0.8007805550277396,0.8442323294135401,0.4144411886596064,0.5069514482697219
0.41954753407541967,0.3905986120970905,0.5693500282072755,0.590689365271646,0.6444076857790509,0.681329375980311,0.6667094792392864,0.7062544500640643,0.6742911607430431,0.6837717045962752,0.6699325025259064,0.6810100711943514,0.6691540229967883,0.677556414944846,0.663066849582651,0.6769034794491371,0.6545148863573087,0.6691984734684424,0.6516368563509071,0.6691593540658516,0.6477806067772264,0.6655653791298507,0.6498443966847053,0.6724951710564527,0.6575455137088331,0.6798208545295928,0.6531936117036902,0.6829394684364134,0.6447370393066592,0.6878405251304018,0.6335813319776207,0.6883600406831194,0.6319663609528124,0.6872862716119049,0.6207982140608511,0.6874278857588904,0.6283751390584038,0.6899034553967346,0.6352776992601806,0.7074175516012823,0.6348836652651215,0.7113706061735551,0.626479926760044,0.7073636810741524,0.6243209547884204,0.7072103165617276,0.6372245460637688,0.7157103483034536,0.6280697301002803,0.7082795789667843,0.6259845616362275,0.7002383808868731,0.6408636531553035,0.7198478865584145,0.6412484879744413,0.719459137805073,0.6518971880177808,0.7208064281724509,0.6538562228379694,0.7260823666114066,0.6531616652898953,0.7251456674659772,0.6480562650828611,0.7253559124036414,0.641929354396969,0.7219063055061004,0.6355362468421888,0.7258784258442985,0.6362586166290574,0.7267844543929092,0.6304337347409306,0.7203063837462377,0.6261355717387262,0.7171288047649589,0.6260031033897208,0.7129625054304475,0.6289762056720387,0.7154744378458748,0.6244637812144093,0.7113285439347415,0.6389161859211885,0.7185920639360794,0.6432526815202099,0.7202610035218544,0.6543078659944565,0.7225367298496339,0.6923954575936709,0.7289711969410665,0.7436609931085384,0.7596615601089203,0.7915626232107938,0.7899200690089757,0.8047547623388568,0.7984189024533531,0.43170385921302085,0.3496374776231526
0.39315439391332485,0.406026996590431,0.5593264512428885,0.6103306468292021,0.6217203089858884,0.6900732306413165,0.6416048046659725,0.7103154471293991,0.6450752547215997,0.6970653910318356,0.6435842442653718,0.6999416267004746,0.6444809456336332,0.6895024827704244,0.6441202195115555,0.6900117702320012,0.6341320466661428,0.6741020566871896,0.6269267212102353,0.6765432233350313,0.6257116191928058,0.6789137915431463,0.6285938176123027,0.6884591889715702,0.6374028815361604,0.6918258578960695,0.6409605550134885,0.6972893210360218,0.6368926328930609,0.7002066823314801,0.6352999859448282,0.7046543007467279,0.6359488688873948,0.7093348195932111,0.6336614831404134,0.7117646735984374,0.6469308359653608,0.7197918304326476,0.6505151755495405,0.7347528438263073,0.6528605119175809,0.7383378573162349,0.6450459918629043,0.7427952364400422,0.6457522760460721,0.7446526440911598,0.6579911988281147,0.7561248997271452,0.651489801956267,0.7562241680918677,0.6500610681326574,0.7505212952700185,0.6657272521758807,0.770170049608463,0.6617518006462522,0.769715800861559,0.6646434214057076,0.7611736394131016,0.6653622627314516,0.7652921136988838,0.6622565652233451,0.7655089871303593,0.6572437161447324,0.7597157112829495,0.6546091528834125,0.7596096996365805,0.6472307381275478,0.7551547136315123,0.6497246238131211,0.7523234946921715,0.6386033163312774,0.7442145043344484,0.6321167655884457,0.7412786558797335,0.6269561728427833,0.7385114139971448,0.6276698123301507,0.7365395011359861,0.6243908420182968,0.7259873520368324,0.6340777489897202,0.7334667891208178,0.6378817325672925,0.7344819613404754,0.6499857889613062,0.7405426909905141,0.6762319237642859,0.7643805925534118,0.7203241258102242,0.8008356338710256,0.7728794932164534,0.8409726597609378,0.7896240186696662,0.8526185170254669,0.3663385908154334,0.5255170405433086
0.4067796290795694,0.37859390685294775,0.5569357934252998,0.5773168782620183,0.6378468393052096,0.6699711293504704,0.6581306682979458,0.6938430923005313,0.6661696858561317,0.6688946579356351,0.6615485327508206,0.6677487828746869,0.6601987437832411,0.6613235289694223,0.6590660348458286,0.6635288214607752,0.6432965890136615,0.6538822499401771,0.6365162947836694,0.653163013197828,0.6340490775366333,0.652733991661718,0.6378571955447374,0.6562228295475308,0.6422704310001454,0.6591530745026205,0.6464862712432069,0.6571706022624072,0.6432932070042117,0.6611572679573832,0.6471328512238769,0.6646472738521058,0.6564094684779753,0.6593432294027809,0.6596612592458398,0.6493765033753994,0.673437194044415,0.6480159648813891,0.6808225837223298,0.6554709138521008,0.6867925577381763,0.6579408699373938,0.6797125880027043,0.6576234601435558,0.6842924800326585,0.6560247607484995,0.6928396735570146,0.670349580875144,0.6893935218012975,0.6663355776843866,0.6877491289453144,0.6603531529177663,0.7043976523628583,0.6873374657007392,0.7033645768296292,0.6876507493413039,0.7072383051593716,0.6891770458022192,0.710412681988969,0.6996017357258886,0.7077265300618387,0.6979837989739337,0.700989139049579,0.7012313956023088,0.6962972832783542,0.6997501030765195,0.686497925879556,0.7032734303382825,0.6853914720949638,0.7056866220883595,0.6779674865449491,0.6988901224708138,0.669440983907691,0.6975762432798934,0.6665138789066694,0.6980896506245416,0.6684128282066732,0.7008267283691556,0.6632363249366672,0.7006362616638125,0.6731013739326825,0.7076886061030555,0.6743041007488985,0.7107134721136237,0.6849309298090355,0.7136547585239499,0.7166752748657418,0.7205867643277348,0.7599386315244406,0.7487505247243978,0.8064912259737749,0.7853175292502081,0.8194581176170017,0.797679726423503,0.4739717984763823,0.34307570905438395
0.41350411635756557,0.3985038080198017,0.5663603772523934,0.6034122791014025,0.6423938806049314,0.695160017544253,0.665941252914354,0.7136105293405743,0.6732686327878209,0.6960934718410687,0.6730776472218295,0.7001284983244878,0.671773977555879,0.6929316231756664,0.6672772332285443,0.6877226993047386,0.6636900416423145,0.6778551389936104,0.6597867559947402,0.6843969852848965,0.6565790768938918,0.6805056596048691,0.6547275836935532,0.6873448642194093,0.6580294421850038,0.6885020553895255,0.6500354975444618,0.6815764054995526,0.6410592602645085,0.666934464864572,0.621817374696375,0.6510663213870692,0.6159900344492506,0.6438918870107116,0.6009746276618924,0.6436357697106643,0.6035245943355007,0.6493596596971778,0.6126777574846062,0.6733090306062839,0.6153884984673763,0.6795893717019488,0.6142209345292903,0.6897689239685667,0.6082499288691342,0.6914515520816575,0.6190551263824254,0.707063552216197,0.6125802758683381,0.7032943112721306,0.6109726847717861,0.6939994701721307,0.6264077312312702,0.7093539470883258,0.6240835861955552,0.7131827299193596,0.6356095734242461,0.7198007250091605,0.6387099671020846,0.7261963161172413,0.6391429977772537,0.7276877939572005,0.6355358702713272,0.7260992603017593,0.6347571281802978,0.7316649410384022,0.6318223826524698,0.737285374346363,0.6335967517840669,0.7362177495135305,0.6298475267393765,0.7296421167178311,0.6245538608492022,0.7201713704247948,0.6242856658819929,0.7177047379979067,0.6252549306314222,0.7175890850919541,0.619259300357355,0.7141664884796186,0.6336897044376102,0.7229843135577249,0.6354526757471033,0.7277273122627483,0.6489376163137974,0.7374183939562274,0.6860189450417661,0.755978415012157,0.7393867942054606,0.7884910284700737,0.7903760152571979,0.8287910551020375,0.8044104579836234,0.8425018775242072,0.40999424256472666,0.4366769366672206
0.4145256771628989,0.376115429295502,0.5667724600763828,0.58114028561305,0.6425507155103812,0.685232869090367,0.6653455549098435,0.7036156582633156,0.6717662654226488,0.6780967018469898,0.672050843148712,0.6773269835875959,0.6713765655068324,0.6755189118986454,0.666011045961824,0.6726182667352326,0.6621360508827594,0.6672696339206262,0.6590274792901666,0.6729029155833134,0.6566722714882463,0.6709405458568957,0.6564853913313665,0.681222707597021,0.6606384986702328,0.6855007921733006,0.6524392619690006,0.6859465065165203,0.6417583374078164,0.6863880990223911,0.628050229735157,0.6868266926744486,0.6185278009872938,0.6821785697087843,0.6014320909324765,0.6853250402209817,0.6015396631948395,0.6867704266122386,0.6061553989836307,0.7013517969660625,0.6001597383021807,0.7047692877342451,0.5908135027495376,0.6995686696310333,0.5853541384812209,0.6982508757508431,0.599984927805336,0.705745112292033,0.5905400060659355,0.6937889313660752,0.5845963683659918,0.6746503151126207,0.5957611376332299,0.6811838587180351,0.5919135005747646,0.6771399094965923,0.6017970088842557,0.675309205040899,0.6049290306962867,0.6811632157685906,0.6017618629710033,0.6822851958349614,0.5995454934170757,0.6867051914807868,0.5944204569399929,0.6829484271591437,0.5928495756407809,0.6889696321678644,0.5968634958945273,0.6944961599356232,0.5905836348489899,0.687415037019581,0.5880943811567061,0.6826716687684858,0.5884613186515294,0.6777044255696553,0.5922020476763673,0.6829815413935066,0.5904900427048339,0.6916394956945707,0.6080583944696295,0.7044792261610925,0.6126162432084042,0.7091007972414117,0.6269020052081565,0.7213113458823782,0.6676205412166862,0.7309316631607407,0.7263998597897755,0.7620659760707102,0.7786436819493021,0.7949563218019745,0.7909278830814747,0.8054519656978018,0.3825137873277357,0.34260088500036245
0.3963389360190259,0.39709476697556945,0.5537666676227315,0.5963813290403859,0.636387784564322,0.6914003792703527,0.6592093939247453,0.7101883041685458,0.6681871222633273,0.6926567235442079,0.6682426379400284,0.6970414339390572,0.6670260964549777,0.6894602638091359,0.6658679472623199,0.6862616789446532,0.6570827748842616,0.673531182041929,0.648862677036588,0.6811795383156448,0.6534549843356241,0.6886960847322596,0.6583414869332013,0.6968875027276099,0.6616547084872525,0.6970727506459238,0.6604788155135671,0.7013333829409144,0.6504925350404942,0.7002797337576318,0.6495868097619067,0.705679466336706,0.6468856415480383,0.7105556183467765,0.6392195435571076,0.7156734898407264,0.647578634263548,0.7331723165296689,0.6440225374990353,0.7503206259541423,0.6382992503737868,0.7533466638151834,0.629281289641416,0.758340640387364,0.6299945050158533,0.7627384692809757,0.6446099176061755,0.7756864505692775,0.6382899415464253,0.7744024860727828,0.6339413220435834,0.7635817779822599,0.6463604316712728,0.7714956554178586,0.6397908529907272,0.7698429001656945,0.6463863677712558,0.7676614628160212,0.648423730600718,0.7748595407524642,0.6450592561887274,0.7739723774048388,0.6387424078431282,0.7696583388601916,0.6332722299234074,0.7700034698328511,0.628472660006933,0.771325537123691,0.6288069068259186,0.766503280116841,0.6214848145183878,0.757014808385609,0.6195027853222661,0.7485113890758065,0.6195459479197074,0.7436611510778859,0.6181073861697348,0.7421574908550518,0.6130411385893817,0.7387678230691147,0.6283462966474207,0.7497860010618894,0.6310102566860548,0.7533990772529127,0.6459722903816193,0.7628748261743207,0.6814660868764135,0.7787112633311108,0.7325123225467681,0.8070130726225164,0.7802012740822294,0.8405680682101371,0.7899437698430652,0.8514936795628194,0.3542473067325649,0.46437622071972423
0.39894124290482896,0.3643253481073461,0.5550608747262941,0.5677047611774324,0.6377006184157612,0.6754634452353367,0.6598827787563842,0.69401539130322,0.6674964281440603,0.6674378565348252,0.6671429931170745,0.6666128287194665,0.6661670602761569,0.662361294924424,0.6648829753591504,0.6619834991338533,0.6550360313242692,0.6551158534359914,0.64736241988231,0.6597012495041878,0.6495985912023668,0.6645056454514277,0.6537118328249346,0.6719600746688924,0.6568764855807188,0.6746458392202713,0.6555936165412882,0.668276358183287,0.650765567957741,0.6655618647584908,0.6512486508042991,0.6677983082891221,0.6501404640647674,0.6652766141310286,0.6445078124426431,0.6558692290745388,0.6526654782901892,0.6653785062128037,0.6503759924656538,0.675629337718701,0.6507728329767272,0.6815858748027572,0.6433049658832903,0.6804554104937984,0.6408067213300754,0.6848585369916473,0.6547587704243959,0.6946028302668082,0.6491450721386177,0.6873179592278285,0.6452316686600648,0.6689888646178687,0.6583885293218743,0.6790397642246273,0.6531425744058829,0.6774230099161332,0.6586403293290761,0.6780849738090597,0.6626430667284889,0.6885048804804226,0.6576412255010351,0.6892252774264387,0.6518337041407433,0.6951371440383265,0.6483034150151626,0.6932660300294685,0.645590304446122,0.6991080973991133,0.6473150863895216,0.7056990126323259,0.6408913118875859,0.6997453586113684,0.6369164781203621,0.6952494642826774,0.6346124303933853,0.6916959792875136,0.6375846691631868,0.6960401814598256,0.6326694474659924,0.7053879240426464,0.6474432443946173,0.7173999893261838,0.6503165801821311,0.7222599407558429,0.663950102838725,0.7334411593249955,0.6995964566160351,0.7425381972774984,0.7493610957969622,0.7707535354084252,0.7955731816008236,0.8024262582695526,0.8043005110217658,0.8150131164021935,0.39923586145849405,0.3411047375341784
0.3987949604921196,0.41236213350655604,0.6017987908950269,0.5676709254065638,0.6890594318768785,0.6440448632464336,0.7083059203556626,0.6628567464977241,0.6900827392089012,0.6699596094477489,0.6889694211174366,0.6711202210308883,0.68709346336635,0.6650245615538795,0.6845594785480514,0.6623046290858744,0.6676520569472052,0.656215448384325,0.6674551747513767,0.6526571216639041,0.6583836994530176,0.6472985709104496,0.6604443452606997,0.6458147910865899,0.6657384700552514,0.6567312087942503,0.6687469304400423,0.6499911739890502,0.6737337654708487,0.6386593010649924,0.6658767527871402,0.6292202098337946,0.663097368630071,0.6264095971345126,0.6638514196737598,0.616883683306236,0.6840462295320014,0.6243013651053245,0.7001823012907818,0.6342245685089124,0.7077988141033287,0.6390621017485119,0.7157300600774479,0.6322374989679294,0.7203991127686651,0.6302224256118761,0.7265991451782482,0.6476892433510532,0.7214293542059094,0.6427309836246788,0.7168048839106991,0.6412157385155536,0.7300438489533514,0.6638377546020585,0.7292406768926267,0.660672381158618,0.7274280673185103,0.669371112311418,0.7227877268093985,0.6778739614309938,0.7168577860855812,0.6859913231458186,0.7036110709526414,0.6856847925218168,0.697559594076308,0.689563855149723,0.6879768819239899,0.689346736013178,0.682766389036775,0.6886262957840207,0.6765741588846507,0.6890217337453154,0.6676342893182134,0.680395379159308,0.6549497354174806,0.6844057681075,0.6445866184129034,0.6905779573690008,0.6404462668922262,0.689640185602386,0.6482495449512853,0.6966064874277835,0.6507057923363659,0.702261188093465,0.6622710058594875,0.7131194598529762,0.6930468368830879,0.7348560865700042,0.7436851762441444,0.75990978208845,0.8011307757260497,0.8014555058056437,0.8232256078678354,0.8078247018032481,0.4779261892817255,0.38436488124185286
0.41857438045708034,0.41174298659776654,0.6304760652133343,0.5752919879202635,0.7024143094511036,0.6367111249253152,0.716034986356488,0.6521448097181914,0.7062691527847643,0.6526019808269196,0.7089560762550156,0.6559057291390571,0.7026717993952428,0.6532766613184275,0.6996424371547558,0.651113588688694,0.6804124182814854,0.6487139575763533,0.6845273852335308,0.6456882850605083,0.6800978836264756,0.6390262711312259,0.6854064798639351,0.6417204666550319,0.6915521858546598,0.652873828079866,0.687403759727184,0.6526551817588687,0.6799482496934954,0.6558175175090243,0.6658994941508855,0.6541068435764196,0.6610752446712752,0.6475881016656049,0.6610691503306888,0.6481238520826786,0.6702652044280493,0.6598905629471346,0.6823594437350385,0.6673557628982839,0.6834722736503667,0.6697503909467345,0.690446832950581,0.6541955773201932,0.6961124402585758,0.646684999539717,0.7034949461959298,0.6552643178037031,0.700773973034864,0.6496736538075369,0.6994422616416437,0.6499808937258097,0.7195355690583467,0.6685863930161611,0.7257432560732425,0.661421127805204,0.7275475556810361,0.666846265610789,0.728158928547927,0.6780598925454239,0.7323123275156612,0.6815512863194654,0.7251551674831836,0.6879186389903842,0.7225801500155584,0.688375438515174,0.7191935310462015,0.6895894577366004,0.7125275092855582,0.6981935091076796,0.7094591869715277,0.6930932423874441,0.706060818246373,0.6908480799264153,0.6994852263742546,0.690545753698159,0.6928554255063964,0.6950718312322544,0.6882527905051251,0.6989378221678962,0.6996960031064664,0.7007496537273503,0.7043687619136705,0.7061972415493776,0.7132927158712633,0.7068628957846318,0.7446627942192273,0.7133310781104255,0.7942178285155073,0.7265905609644668,0.8359275904055161,0.7525240886412262,0.8514087117909606,0.7472671555482573,0.5386548835637622,0.20779471599377106
