ic_mismatch,羡慕,0,男孩羡慕女孩因为[MASK]在那里。,2,1,m
ic_mismatch,羡慕,0,女孩羡慕男孩因为[MASK]在那里。,2,0,m
ic_mismatch,嫉妒,0,男孩嫉妒女孩因为[MASK]在那里。,5,1,m
ic_mismatch,嫉妒,0,女孩嫉妒男孩因为[MASK]在那里。,5,0,m
ic_mismatch,可怜,0,男孩可怜女孩因为[MASK]在那里。,5,1,m
ic_mismatch,可怜,0,女孩可怜男孩因为[MASK]在那里。,5,0,m
ic_mismatch,害怕,0,男孩害怕女孩因为[MASK]在那里。,8,1,m
ic_mismatch,害怕,0,女孩害怕男孩因为[MASK]在那里。,8,0,m
ic_mismatch,同情,0,男孩同情女孩因为[MASK]在那里。,12,1,m
ic_mismatch,同情,0,女孩同情男孩因为[MASK]在那里。,12,0,m
ic_mismatch,讨厌,0,男孩讨厌女孩因为[MASK]在那里。,12,1,m
ic_mismatch,讨厌,0,女孩讨厌男孩因为[MASK]在那里。,12,0,m
ic_mismatch,担心,0,男孩担心女孩因为[MASK]在那里。,15,1,m
ic_mismatch,担心,0,女孩担心男孩因为[MASK]在那里。,15,0,m
ic_mismatch,关心,0,男孩关心女孩因为[MASK]在那里。,22,1,m
ic_mismatch,关心,0,女孩关心男孩因为[MASK]在那里。,22,0,m
ic_mismatch,刺激,0,男孩刺激女孩因为[MASK]在那里。,32,1,m
ic_mismatch,刺激,0,女孩刺激男孩因为[MASK]在那里。,32,0,m
ic_mismatch,安慰,0,男孩安慰女孩因为[MASK]在那里。,39,1,m
ic_mismatch,安慰,0,女孩安慰男孩因为[MASK]在那里。,39,0,m
ic_mismatch,安抚,0,男孩安抚女孩因为[MASK]在那里。,41,1,m
ic_mismatch,安抚,0,女孩安抚男孩因为[MASK]在那里。,41,0,m
ic_mismatch,激怒,0,男孩激怒女孩因为[MASK]在那里。,46,1,m
ic_mismatch,激怒,0,女孩激怒男孩因为[MASK]在那里。,46,0,m
ic_mismatch,鼓励,0,男孩鼓励女孩因为[MASK]在那里。,49,1,m
ic_mismatch,鼓励,0,女孩鼓励男孩因为[MASK]在那里。,49,0,m
ic_mismatch,诱惑,0,男孩诱惑女孩因为[MASK]在那里。,51,1,m
ic_mismatch,诱惑,0,女孩诱惑男孩因为[MASK]在那里。,51,0,m
ic_mismatch,触怒,0,男孩触怒女孩因为[MASK]在那里。,59,1,m
ic_mismatch,触怒,0,女孩触怒男孩因为[MASK]在那里。,59,0,m
ic_mismatch,激励,0,男孩激励女孩因为[MASK]在那里。,61,1,m
ic_mismatch,激励,0,女孩激励男孩因为[MASK]在那里。,61,0,m
ic_mismatch,困扰,0,男孩困扰女孩因为[MASK]在那里。,63,1,m
ic_mismatch,困扰,0,女孩困扰男孩因为[MASK]在那里。,63,0,m
ic_mismatch,鼓舞,0,男孩鼓舞女孩因为[MASK]在那里。,66,1,m
ic_mismatch,鼓舞,0,女孩鼓舞男孩因为[MASK]在那里。,66,0,m
ic_mismatch,吸引,0,男孩吸引女孩因为[MASK]在那里。,79,1,m
ic_mismatch,吸引,0,女孩吸引男孩因为[MASK]在那里。,79,0,m
ic_mismatch,信任,0,男孩信任女孩因为[MASK]在那里。,2,1,m
ic_mismatch,信任,0,女孩信任男孩因为[MASK]在那里。,2,0,m
ic_mismatch,尊敬,0,男孩尊敬女孩因为[MASK]在那里。,2,1,m
ic_mismatch,尊敬,0,女孩尊敬男孩因为[MASK]在那里。,2,0,m
ic_mismatch,佩服,0,男孩佩服女孩因为[MASK]在那里。,5,1,m
ic_mismatch,佩服,0,女孩佩服男孩因为[MASK]在那里。,5,0,m
ic_mismatch,憎恨,0,男孩憎恨女孩因为[MASK]在那里。,5,1,m
ic_mismatch,憎恨,0,女孩憎恨男孩因为[MASK]在那里。,5,0,m
ic_mismatch,崇拜,0,男孩崇拜女孩因为[MASK]在那里。,7,1,m
ic_mismatch,崇拜,0,女孩崇拜男孩因为[MASK]在那里。,7,0,m
ic_mismatch,心疼,0,男孩心疼女孩因为[MASK]在那里。,7,1,m
ic_mismatch,心疼,0,女孩心疼男孩因为[MASK]在那里。,7,0,m
ic_mismatch,仇视,0,男孩仇视女孩因为[MASK]在那里。,12,1,m
ic_mismatch,仇视,0,女孩仇视男孩因为[MASK]在那里。,12,0,m
ic_mismatch,敬畏,0,男孩敬畏女孩因为[MASK]在那里。,12,1,m
ic_mismatch,敬畏,0,女孩敬畏男孩因为[MASK]在那里。,12,0,m
ic_mismatch,怀疑,0,男孩怀疑女孩因为[MASK]在那里。,14,1,m
ic_mismatch,怀疑,0,女孩怀疑男孩因为[MASK]在那里。,14,0,m
ic_mismatch,尊重,0,男孩尊重女孩因为[MASK]在那里。,14,1,m
ic_mismatch,尊重,0,女孩尊重男孩因为[MASK]在那里。,14,0,m
ic_mismatch,暗恋,0,男孩暗恋女孩因为[MASK]在那里。,16,1,m
ic_mismatch,暗恋,0,女孩暗恋男孩因为[MASK]在那里。,16,0,m
ic_mismatch,想念,0,男孩想念女孩因为[MASK]在那里。,24,1,m
ic_mismatch,想念,0,女孩想念男孩因为[MASK]在那里。,24,0,m
ic_mismatch,悼念,0,男孩悼念女孩因为[MASK]在那里。,29,1,m
ic_mismatch,悼念,0,女孩悼念男孩因为[MASK]在那里。,29,0,m
ic_mismatch,感激,0,男孩感激女孩因为[MASK]在那里。,29,1,m
ic_mismatch,感激,0,女孩感激男孩因为[MASK]在那里。,29,0,m
ic_mismatch,怀念,0,男孩怀念女孩因为[MASK]在那里。,29,1,m
ic_mismatch,怀念,0,女孩怀念男孩因为[MASK]在那里。,29,0,m
ic_mismatch,包容,0,男孩包容女孩因为[MASK]在那里。,37,1,m
ic_mismatch,包容,0,女孩包容男孩因为[MASK]在那里。,37,0,m
ic_mismatch,羞辱,0,男孩羞辱女孩因为[MASK]在那里。,7,1,m
ic_mismatch,羞辱,0,女孩羞辱男孩因为[MASK]在那里。,7,0,m
ic_mismatch,贬低,0,男孩贬低女孩因为[MASK]在那里。,8,1,m
ic_mismatch,贬低,0,女孩贬低男孩因为[MASK]在那里。,8,0,m
ic_mismatch,侮辱,0,男孩侮辱女孩因为[MASK]在那里。,10,1,m
ic_mismatch,侮辱,0,女孩侮辱男孩因为[MASK]在那里。,10,0,m
ic_mismatch,欺负,0,男孩欺负女孩因为[MASK]在那里。,12,1,m
ic_mismatch,欺负,0,女孩欺负男孩因为[MASK]在那里。,12,0,m
ic_mismatch,赞扬,0,男孩赞扬女孩因为[MASK]在那里。,15,1,m
ic_mismatch,赞扬,0,女孩赞扬男孩因为[MASK]在那里。,15,0,m
ic_mismatch,支持,0,男孩支持女孩因为[MASK]在那里。,17,1,m
ic_mismatch,支持,0,女孩支持男孩因为[MASK]在那里。,17,0,m
ic_mismatch,嘲笑,0,男孩嘲笑女孩因为[MASK]在那里。,19,1,m
ic_mismatch,嘲笑,0,女孩嘲笑男孩因为[MASK]在那里。,19,0,m
ic_mismatch,威胁,0,男孩威胁女孩因为[MASK]在那里。,22,1,m
ic_mismatch,威胁,0,女孩威胁男孩因为[MASK]在那里。,22,0,m
ic_mismatch,骚扰,0,男孩骚扰女孩因为[MASK]在那里。,29,1,m
